pl_eff	ind_tx	ind_rx	tx_elem_gain	rx_elem_gain	tx_bf	rx_bf	aod_theta	aod_phi	aoa_theta	aoa_phi	pl_min	im	BS_type	link_state	SNR
70.67829899731494	2	0	6.063206310573282	5.4531753	19.803767588100342	19.803767588100342	70.9111328125	-113.48917388916016	-70.9111328125	66.51082611083984	101.9991683959961	0	0	1.0	34.301101089405435
71.74435684769087	2	0	6.072983614494037	3.3609728	29.42771110240198	29.42771110240198	21.889678955078125	-105.8629150390625	-21.889678955078125	74.1370849609375	110.60602569580078	0	0	1.0	33.23504323902951
72.6888265264304	0	0	5.037159384795735	4.468312	21.503928573450494	21.503928573450494	46.30488586425781	46.62644958496094	-46.30488586425781	-133.37355041503906	103.6982650756836	0	0	1.0	32.29057356028997
73.55815538446195	0	0	6.406574621994996	2.3420235	25.99454997028901	25.99454997028901	25.18138885498047	-15.696070671081543	-25.18138885498047	164.30392456054688	108.30364990234375	0	0	1.0	31.42124470225842
76.45627657356688	1	0	5.922592737046006	2.6402086	19.410194074191423	19.410194074191423	39.22294235229492	155.93780517578125	-39.22294616699219	-24.06218910217285	104.48563385009766	0	0	1.0	28.523123513153493
74.97816381296332	1	0	4.33934337365204	3.5939428	26.117553097886677	26.117553097886677	22.81623077392578	85.87297058105469	-22.81623077392578	-94.12702941894531	109.03001403808594	0	0	1.0	30.00123627375706
71.37231512709803	2	0	6.347748053282009	2.7531347	29.362441891013297	29.362441891013297	20.896759033203125	-118.98572540283203	-20.896759033203125	61.01427459716797	109.83563995361328	0	0	1.0	33.60708495962234
66.1644756594126	0	0	4.884732728340613	4.5053569	29.090813517665463	29.090813517665463	48.98120880126953	48.67963409423828	-48.981201171875	-131.32037353515625	104.64537811279297	0	0	1.0	38.81492442730777
70.09318640195983	1	0	4.7117949679229385	6.7140944	20.586930801667133	20.586930801667133	72.91693878173828	78.44381713867188	-72.91694641113281	-101.55618286132812	102.10601043701172	0	0	1.0	34.88621368476055
73.72315029196676	2	0	5.611121108861129	2.8648319	26.299262836309495	26.299262836309495	23.10125732421875	-97.24137878417969	-23.10125732421875	82.75862121582031	109.15638732910156	0	0	1.0	31.256249794753614
70.03614032246891	0	0	5.54057227280169	6.6089633	19.011117030532407	19.011117030532407	71.69686889648438	25.416244506835938	-71.69686889648438	-154.58375549316406	101.19695281982422	0	0	1.0	34.943259764251465
68.97487233106227	1	0	4.582354372419727	2.3431486	29.37629939644337	29.37629939644337	41.57080078125	71.9767837524414	-41.57080078125	-108.0232162475586	105.27667236328125	0	0	1.0	36.0045277556581
60.62557041179609	1	0	5.32774217522459	6.4884442	28.752734821490364	28.752734821490364	74.70707702636719	136.9711151123047	-74.70707702636719	-43.028892517089844	101.19448852539062	0	0	1.0	44.35382967492427
71.59481697069046	2	0	5.692010394779899	4.205885	21.17498170652977	21.17498170652977	59.26884841918945	-79.17666625976562	-59.26884460449219	100.82333374023438	102.66775512695312	0	0	1.0	33.384583116029916
77.24979334339896	1	0	5.421977197387691	1.9906956	26.427677079157373	26.427677079157373	19.24987030029297	101.94776153564453	-19.24987030029297	-78.05223846435547	111.27674102783203	0	0	1.0	27.729606743321412
76.2362878260559	0	0	5.743810889046607	3.4319802	24.51255247535718	24.51255247535718	20.339523315429688	15.866618156433105	-20.339523315429688	-164.1333770751953	109.92485046386719	0	0	1.0	28.743112260664475
80.06961125192842	0	0	6.655712097919861	2.6605819	16.89498274509257	16.89498274509257	34.65831756591797	25.036104202270508	-34.65831756591797	-154.96389770507812	106.32891082763672	0	0	1.0	24.909788834791954
81.71350637012814	1	0	6.045892273734307	1.6504006	20.915752794614107	20.915752794614107	19.04395294189453	115.6848373413086	-19.04395294189453	-64.3151626586914	110.52948760986328	0	0	1.0	23.26589371659223
67.06441780369308	1	0	7.864484253960043	3.2064158	26.617939444161923	26.617939444161923	43.712928771972656	129.4972381591797	-43.712921142578125	-50.50275421142578	104.75965118408203	0	0	1.0	37.914982283027314
72.66490860747179	1	0	5.505164051949096	0.62441191	28.451285737770053	28.451285737770053	27.39920425415039	149.66322326660156	-27.399200439453125	-30.33678436279297	107.2459487915039	0	0	1.0	32.31449147924859
75.3423939312755	1	0	7.5294245636228	1.8509386	21.446527882739666	21.446527882739666	35.27936553955078	131.03135681152344	-35.27936553955078	-48.96864700317383	106.17060089111328	0	0	1.0	29.63700615544488
65.701517600958	2	0	4.5974233120829755	6.6620062	24.54053367912713	24.54053367912713	78.01173400878906	-145.9914093017578	-78.01173400878906	34.008583068847656	101.50209045410156	0	0	1.0	39.277882485762376
66.62659497174563	0	0	7.696574813282787	3.0969469	27.979602093091714	27.979602093091714	35.104331970214844	3.8918557167053223	-35.104331970214844	-176.10813903808594	105.39971923828125	0	0	1.0	38.35280511497473
68.34736852382656	2	0	6.75679476165648	4.8127959	23.38575357709611	23.38575357709611	55.8365478515625	-148.27671813964844	-55.8365478515625	31.723283767700195	103.30277252197266	0	0	1.0	36.632031562893815
80.10643994921199	1	0	6.581560233144059	1.1837749	19.457777640664666	19.457777640664666	28.423019409179688	138.6376190185547	-28.423019409179688	-41.36238098144531	107.3296127319336	0	0	1.0	24.872960137508386
70.94771746473785	2	0	5.657646768919286	1.4336906	29.235514250448375	29.235514250448375	31.789295196533203	-152.80723571777344	-31.789291381835938	27.192766189575195	107.27456665039062	0	0	1.0	34.031682621982526
72.41580061933539	0	0	6.602250407383542	5.7676406	17.350911837133452	17.350911837133452	64.2464599609375	19.50640296936035	-64.2464599609375	-160.49359130859375	102.23588562011719	0	0	1.0	32.56359946738499
70.27817013425675	1	0	6.605451445095596	5.3200459	21.31102468134361	21.31102468134361	58.737518310546875	148.4573516845703	-58.737518310546875	-31.542648315429688	103.52704620361328	0	0	1.0	34.70122995246362
69.94717513106146	2	0	7.989007291384041	3.3936535	22.147717040299966	22.147717040299966	45.84861373901367	-122.52893829345703	-45.84861755371094	57.47106170654297	103.47763061523438	0	0	1.0	35.03222495565892
