pl_eff	ind_tx	ind_rx	tx_elem_gain	rx_elem_gain	tx_bf	rx_bf	aod_theta	aod_phi	aoa_theta	aoa_phi	pl_min	im	BS_type	link_state	SNR
74.11638259130577	0	0	3.477377994656563	2.2119029	23.148595591041246	23.148595591041246	27.90371322631836	-0.1701306849718094	-27.903709411621094	179.82986450195312	102.95494842529297	0	1	1.0	30.86301749541461
64.43989530249341	1	0	4.1930705713167695	3.4509282	27.792283123516363	27.792283123516363	29.397647857666016	77.798828125	-29.39765167236328	-102.201171875	99.87628936767578	0	0	1.0	40.53950478422695
61.36815333052515	0	0	3.2550733065232222	3.4817077	28.234438804897593	28.234438804897593	44.62327575683594	58.4361686706543	-44.62327575683594	-121.56383514404297	96.33937072753906	0	0	1.0	43.611246756195214
65.86218223674268	1	0	6.552634070947678	3.100518	20.766184113520122	20.766184113520122	45.672332763671875	87.7209243774414	-45.672332763671875	-92.2790756225586	97.38386535644531	0	0	1.0	39.11721784997769
69.37171515849164	0	0	7.103205810599249	3.3800791	17.745647630915414	17.745647630915414	35.51975631713867	-19.741130828857422	-35.51976013183594	160.2588653564453	97.60067749023438	0	0	1.0	35.607684928228736
64.81899262790161	2	0	6.08598979732726	3.0387694	27.020026922050004	27.020026922050004	19.777847290039062	-112.93441772460938	-19.777847290039062	67.06558227539062	100.96400451660156	0	0	1.0	40.16040745881878
65.9182733978442	0	0	4.466589969438101	3.6206478	24.773633857937583	24.773633857937583	24.02570343017578	34.598453521728516	-24.02570343017578	-145.40155029296875	98.79269409179688	0	0	1.0	39.061126688876186
70.18115219445944	2	0	6.549331537247459	1.3817673	20.34194122476776	20.34194122476776	39.115211486816406	-90.42201232910156	-39.11521911621094	89.57798767089844	98.74085998535156	0	0	1.0	34.79824789226093
71.72815705509196	0	0	-0.6546979322257904	3.4617537	25.205333491567284	25.205333491567284	42.3680534362793	8.211094856262207	-42.36805725097656	-171.78890991210938	99.74818420410156	0	1	1.0	33.25124303162842
77.63143702503564	0	0	5.499588841636732	4.0886858	14.726090397686619	14.726090397686619	12.287742614746094	16.61871337890625	-24.137413024902344	-134.97787475585938	106.1445083618164	1	1	1.0	27.347963061684737
64.81883931049974	0	0	6.469719091524959	2.8528883	27.862630136723887	27.862630136723887	24.791900634765625	13.759870529174805	-24.791900634765625	-166.24012756347656	102.00408172607422	0	0	1.0	40.16056077622062
75.40337013431835	1	0	4.685302478452406	1.2380408	24.8726827325573	24.8726827325573	14.830894470214844	102.22736358642578	-14.830894470214844	-77.77263641357422	106.62332916259766	0	0	1.0	29.576029952402024
57.35854757176141	1	0	7.916418054416385	2.8009087	28.599203262125876	28.599203262125876	42.124691009521484	126.34974670410156	-42.12469482421875	-53.65025329589844	96.67507934570312	0	0	1.0	47.620852514958955
59.67330701341421	0	0	3.3071068167660016	3.9799437	28.50318698301949	28.50318698301949	47.99222946166992	-59.678199768066406	-47.99223327636719	120.3218002319336	95.46354675292969	0	0	1.0	45.30609307330616
68.54170844653771	0	0	2.1671481561578796	3.2901118	23.178051932092814	23.178051932092814	30.806468963623047	55.83264923095703	-30.806472778320312	-124.16735076904297	97.2921142578125	0	0	1.0	36.43769164018266
69.3424985656175	0	0	4.101983114219982	2.8710026	24.854574766543326	24.854574766543326	18.038551330566406	-29.458023071289062	-18.038551330566406	150.54197692871094	101.17008972167969	0	0	1.0	35.63690152110287
68.04497183290013	0	0	5.351177233066961	2.3416163	27.175198651863457	27.175198651863457	20.458602905273438	-21.26463508605957	-20.458602905273438	158.73536682128906	102.91297149658203	0	0	1.0	36.93442825382024
75.97014731829293	0	0	0.5388846897937842	3.3820876	20.877708561726383	20.877708561726383	37.98834228515625	10.020920753479004	-37.98834228515625	-169.9790802001953	100.76882934570312	0	1	1.0	29.009252768427444
72.07908091354601	0	0	-1.2676843388557586	4.2031564	29.30079465192487	29.30079465192487	24.16687774658203	42.22736358642578	-24.16687774658203	-137.7726287841797	104.3154525756836	0	1	1.0	32.90031917317437
68.3624735068774	0	0	6.656386292791563	3.9408219	18.576376656330915	18.576376656330915	46.7284049987793	31.293027877807617	-46.72840881347656	-148.70697021484375	97.54303741455078	0	0	1.0	36.61692657984298
70.92887334202874	0	0	5.419717432899764	2.0714455	28.138441874403952	28.138441874403952	17.974220275878906	-3.0373694896698	-17.974220275878906	176.96263122558594	106.55847930908203	0	1	1.0	34.05052674469164
70.15636727965304	1	0	4.5168955083191396	2.0485827	28.53254251196301	28.53254251196301	21.516883850097656	110.3590316772461	-21.516883850097656	-69.6409683227539	105.25438690185547	0	1	1.0	34.823032807067335
72.65587692589573	1	0	5.1823067647423455	0.26948105	28.746444958517227	28.746444958517227	13.51220703125	120.8240737915039	-13.51220703125	-59.175926208496094	106.85417938232422	0	0	1.0	32.32352316082465
70.21198014544314	0	0	5.0868946640872394	2.5436687	25.585495635831073	25.585495635831073	20.281646728515625	-23.859909057617188	-20.281646728515625	156.1400909423828	103.42813873291016	0	0	1.0	34.76741994127724
66.34869607217533	1	0	7.0999717275288745	2.4076702	22.597682197080726	22.597682197080726	39.121639251708984	142.71890258789062	-39.12164306640625	-37.281097412109375	98.45491027832031	0	0	1.0	38.630704014545046
66.44725806907616	0	0	1.7160108979110404	3.9252098	27.01173791142014	27.01173791142014	28.470314025878906	56.34837341308594	-28.470314025878906	-123.65162658691406	99.36622619628906	0	0	1.0	38.53214201764422
69.21516432243531	0	0	4.0429351728601475	2.8729488	28.05911708234519	28.05911708234519	23.644088745117188	10.455041885375977	-23.644088745117188	-169.54495239257812	104.19019317626953	0	1	1.0	35.76423576428506
67.88577911511314	1	0	7.177165789848714	2.1770804	20.694473608812377	20.694473608812377	42.15329360961914	96.75121307373047	-42.153289794921875	-83.24878692626953	97.93834686279297	0	0	1.0	37.09362097160724
70.2441495569539	2	0	4.645611116627067	2.9825231	21.659918730422238	21.659918730422238	23.30858612060547	-87.72604370117188	-23.30858612060547	92.27395629882812	99.5329360961914	0	0	1.0	34.735250529766475
71.35703361015264	0	0	2.7409353852272034	1.9857553	27.772578816380882	27.772578816380882	25.090805053710938	-20.54750633239746	-25.090805053710938	159.45249938964844	103.85630798339844	0	1	1.0	33.622366476567734
72.20013214502971	0	0	5.455433894003736	3.1390508	19.470910288134533	19.470910288134533	20.084938049316406	19.307132720947266	-20.084938049316406	-160.69287109375	100.27137756347656	0	0	1.0	32.77926794169066
72.16226520560909	1	0	5.590904628557743	-1.0615654	26.84042503248617	26.84042503248617	18.231582641601562	133.06362915039062	-18.231582641601562	-46.93636703491211	103.53202819824219	0	0	1.0	32.817134881111286
70.93935258997698	0	0	4.219328231160149	3.3150594	26.1033821380048	26.1033821380048	14.23272705078125	21.748640060424805	-14.23272705078125	-158.25135803222656	104.57723236083984	0	0	1.0	34.0400474967434
69.3881081918685	2	0	1.4795467208306583	3.2202357	29.195356302901118	29.195356302901118	27.702842712402344	-94.91508483886719	-27.702842712402344	85.08491516113281	103.28324890136719	0	1	1.0	35.59129189485188
66.6281500557159	2	0	7.360287126746227	3.1980365	18.252495278577864	18.252495278577864	49.518619537353516	-141.1381072998047	-49.51861572265625	38.861900329589844	95.50569915771484	0	0	1.0	38.35125003100447
71.57044526536194	1	0	5.940307919982622	1.7933363	23.630755023604237	23.630755023604237	20.40485382080078	107.27407836914062	-20.40485382080078	-72.72592163085938	102.93484497070312	0	0	1.0	33.408954821358435
81.00968564259551	0	0	4.064303978085517	-1.2071082	26.31268493581122	26.31268493581122	7.775154113769531	-0.06568269431591034	-7.775154113769531	179.93431091308594	110.18164825439453	0	0	1.0	23.96971444412486
72.73973863016101	2	0	3.414540661975477	1.2531549	24.778989381716375	24.778989381716375	18.88733673095703	-155.9822540283203	-18.88733673095703	24.017745971679688	102.18795013427734	0	0	1.0	32.23966145655936
77.64351722099848	0	0	-6.353700870313411	4.9534692	21.756293350231815	21.756293350231815	53.55462646484375	-21.39321517944336	-53.55462646484375	158.60678100585938	98.1423568725586	0	1	1.0	27.3358828657219
75.64759290012512	2	0	-6.649871578924579	3.1684069	27.066288416995558	27.066288416995558	46.181331634521484	-156.16661071777344	-46.18133544921875	23.833383560180664	99.2330551147461	0	1	1.0	29.331807186595256
74.42159553711342	2	0	5.341842959439437	2.3318973	24.46578526143196	24.46578526143196	14.945755004882812	-126.27332305908203	-14.945755004882812	53.72667694091797	106.56656646728516	0	0	1.0	30.557804549606956
63.84361187860766	1	0	5.105741264078683	6.4092565	18.70207941390954	18.70207941390954	76.79593658447266	126.72899627685547	-76.79592895507812	-53.270999908447266	94.30875396728516	0	0	1.0	41.13578820811273
72.31894965333849	0	0	-5.047353111244519	3.7914375	28.966709206456112	28.966709206456112	40.339439392089844	-38.510929107666016	-40.33943176269531	141.48907470703125	100.02974700927734	0	1	1.0	32.66045043338188
68.158446404495	0	0	1.0521820265604651	3.346347	28.015255449100476	28.015255449100476	37.3197021484375	3.2942068576812744	-37.3197021484375	-176.70579528808594	100.57222747802734	0	1	1.0	36.820953682225365
70.11383467468139	0	0	5.81555811195684	3.8927678	17.568094984456316	17.568094984456316	45.62800979614258	-39.740264892578125	-45.62800598144531	140.25973510742188	97.39043426513672	0	0	1.0	34.86556541203899
77.76527369941856	1	0	-9.147351146310104	2.9141812	28.19416419545923	28.19416419545923	41.82426071166992	170.5528106689453	-41.82426452636719	-9.447188377380371	99.72627258300781	0	1	1.0	27.214126387301818
67.87080171086042	1	0	6.657443046173778	3.2000186	18.6834590836472	18.6834590836472	39.57473373413086	148.62940979003906	-39.574737548828125	-31.370590209960938	96.41179656982422	0	0	1.0	37.10859837585997
75.57095435262661	1	0	6.202074826748589	-0.76123422	28.55328125340923	28.55328125340923	12.432365417480469	114.15213012695312	-12.432365417480469	-65.84786987304688	109.56507873535156	0	1	1.0	29.40844573409376
69.92362908293546	2	0	-1.423079722230442	3.3036801	27.67922909369325	27.67922909369325	45.53396987915039	-117.70198822021484	-45.533966064453125	62.29800796508789	99.48351287841797	0	1	1.0	35.05577100378491
66.08768778545152	0	0	6.333259875571066	3.0488745	28.1494188640661	28.1494188640661	21.22894287109375	5.433223724365234	-21.22894287109375	-174.5667724609375	103.6192855834961	0	0	1.0	38.89171230126885
