pl_eff	ind_tx	ind_rx	tx_elem_gain	rx_elem_gain	tx_bf	rx_bf	aod_theta	aod_phi	aoa_theta	aoa_phi	pl_min	im	BS_type	link_state	SNR
75.63421906635553	0	0	4.057126002230577	3.4077674	28.890684282624502	28.890684282624502	16.608665466308594	27.574886322021484	-16.608665466308594	-152.42510986328125	111.98981475830078	0	0	1.0	29.345181020364848
82.44559741628535	0	0	2.3702647780674173	2.2789372	21.512150800356835	21.512150800356835	30.076377868652344	13.41717529296875	-30.076377868652344	-166.58282470703125	108.61774444580078	0	1	1.0	22.533802670435023
82.97234466142112	2	0	-0.3496467797888414	1.4933481	28.94744593064378	28.94744593064378	17.697959899902344	-75.9366455078125	-17.697959899902344	104.0633544921875	113.06351470947266	0	1	1.0	22.007055425299257
84.68618501785795	2	0	-2.336080173440939	-0.08007825	29.334646820325705	29.334646820325705	20.915969848632812	-168.86837768554688	-20.915969848632812	11.131621360778809	111.60467529296875	0	1	1.0	20.293215068862423
77.54462217242386	0	0	4.643993187747157	2.6873409	26.494937533137715	26.494937533137715	21.701194763183594	6.425337314605713	-21.701194763183594	-173.5746612548828	111.37181854248047	0	1	1.0	27.434777914296518
80.63369167076691	1	0	3.5072921728664594	3.8567994	19.051269815131384	19.051269815131384	28.117652893066406	74.37368774414062	-28.117652893066406	-105.62631225585938	107.38961791992188	0	0	1.0	24.345708415953467
84.32545363443582	1	0	-0.6791192764643377	3.1700334	19.119151435564106	19.119151435564106	43.198020935058594	117.44859313964844	-43.198028564453125	-62.55140686035156	106.0039291381836	0	1	1.0	20.653946452284558
78.78859157233565	1	0	5.508172904897602	2.3766395	16.693997540945993	16.693997540945993	37.28810119628906	158.3894500732422	-37.28810119628906	-21.610551834106445	105.46515655517578	0	0	1.0	26.190808514384727
74.43860981360942	2	0	7.765576203395314	1.1582237	21.922114192612806	21.922114192612806	36.81147003173828	-114.7978744506836	-36.81147003173828	65.2021255493164	105.30406951904297	0	0	1.0	30.540790273110957
85.48987380481974	0	0	0.9858969022791699	4.3181388	21.301845021582906	21.301845021582906	19.86603546142578	36.72602844238281	-19.86603546142578	-143.2739715576172	112.0959243774414	0	1	1.0	19.489526281900638
78.2948062046879	0	0	-5.404735541896532	3.7922337	29.025777842409752	29.025777842409752	44.714290618896484	-33.52238845825195	-44.71429443359375	146.4776153564453	105.70808410644531	0	1	1.0	26.684593882032473
65.04887405629094	2	0	6.680774354487657	5.3557869	24.525460552080794	24.525460552080794	66.44525909423828	-123.92019653320312	-66.44526672363281	56.07980728149414	101.61092376708984	0	0	1.0	39.930526030429434
81.00595457425406	2	0	5.92034760719357	2.4021045	21.555758090534006	21.555758090534006	18.36656951904297	-114.57353973388672	-18.36656951904297	65.42646026611328	110.88642883300781	0	0	1.0	23.973445512466313
79.85918838528525	2	0	4.96118375198111	1.506219	27.796380176432276	27.796380176432276	15.5145263671875	-137.11451721191406	-15.5145263671875	42.8854866027832	114.12297058105469	0	1	1.0	25.120211701435124
76.14681834589842	1	0	4.200356682091951	3.1318877	26.808608421963662	26.808608421963662	19.72955322265625	88.86375427246094	-19.72955322265625	-91.13624572753906	110.28771209716797	0	0	1.0	28.83258174082195
88.34391918610135	0	0	4.871693773269653	2.2148799	17.53448407270386	17.53448407270386	18.004241943359375	-13.624445915222168	-18.004241943359375	166.37554931640625	112.97080993652344	0	1	1.0	16.63548090061903
84.62631326183569	0	0	5.120975553819857	4.521165	15.375159744290318	15.375159744290318	-39.177154541015625	18.02541160583496	-51.48716735839844	-155.35836791992188	104.11112213134766	1	1	1.0	20.353086824884684
71.51012940707115	1	0	6.690045668949213	1.9356187	28.50053187689545	28.50053187689545	24.096038818359375	114.12258911132812	-24.096038818359375	-65.87741088867188	108.6363754272461	0	0	1.0	33.46927067964923
82.33695344815911	1	0	6.217354985345926	-0.80105864	27.88349491506901	27.88349491506901	12.988265991210938	118.25389862060547	-12.988265991210938	-61.74610137939453	115.63674926757812	0	1	1.0	22.642446638561267
84.53307227867163	1	0	5.912097511647721	3.1001726	18.89039950469612	18.89039950469612	-39.05369567871094	118.05094909667969	-44.06651306152344	-19.433467864990234	105.48812866210938	1	1	1.0	20.44632780804875
84.54621649381585	1	0	-6.627503244540705	1.3725	29.355184724392423	29.355184724392423	30.707256317138672	174.5658721923828	-30.707252502441406	-5.434130668640137	108.64640045166016	0	1	1.0	20.433183592904527
72.83544876145695	0	0	6.599116809668802	5.9914249	16.490070626056273	16.490070626056273	65.72341918945312	-14.460620880126953	-65.72341918945312	165.5393829345703	101.916259765625	0	0	1.0	32.14395132526343
77.25093109249177	1	0	-1.5106996378672903	2.7876581	27.510262042522566	27.510262042522566	43.44580078125	105.8383560180664	-43.44580078125	-74.1616439819336	106.03826904296875	0	1	1.0	27.728468994228606
78.24232785268654	0	0	-0.7659248578435456	3.5649502	25.060437817354916	25.060437817354916	42.864585876464844	7.472466945648193	-42.86457824707031	-172.52752685546875	106.10226440429688	0	1	1.0	26.737072234033832
85.05379993407968	1	0	7.338047650157446	4.2640944	16.41083153672997	16.41083153672997	-4.4756622314453125	133.39620971679688	-49.25059509277344	-119.2192153930664	105.40420532226562	1	1	1.0	19.925600152640698
79.66648873587471	1	0	4.854483560612056	4.3979931	16.187200065222385	16.187200065222385	12.843055725097656	141.584228515625	-48.17362976074219	-44.24512481689453	106.7093276977539	1	1	1.0	25.312911350845667
82.38468533587343	1	0	6.68221249027806	1.4069048	21.131600972034416	21.131600972034416	-13.941574096679688	97.98654174804688	-25.120803833007812	-44.126564025878906	110.14856719970703	1	1	1.0	22.594714750846947
83.30014110730691	2	0	2.209013885066378	1.7115533	18.96686336463241	18.96686336463241	33.81742858886719	-62.11310577392578	-33.81742858886719	117.88689422607422	106.20201873779297	0	0	1.0	21.67925897941346
75.96113935707727	1	0	6.325069051962305	5.7983764	15.169094710024115	15.169094710024115	-35.764862060546875	125.37771606445312	-62.503448486328125	-26.827821731567383	103.92249298095703	1	1	1.0	29.018260729643103
80.88677698014072	0	0	5.1428672958028745	2.1610774	24.264204039216203	24.264204039216203	18.188812255859375	-9.331108093261719	-18.188812255859375	170.66888427734375	112.91654968261719	0	1	1.0	24.09262310657965
79.7499647378317	0	0	5.05057409063231	3.0507889	17.860660694248537	17.860660694248537	-28.322418212890625	29.322925567626953	-42.24540710449219	-121.70718383789062	103.87457275390625	1	1	1.0	25.22943534888867
85.62955161082455	0	0	-5.454878261653391	5.0303221	18.947861416934128	18.947861416934128	54.844181060791016	12.357497215270996	-54.84417724609375	-167.6425018310547	104.41818237304688	0	1	1.0	19.349848475895826
65.01901037405784	0	0	4.64305965423584	5.8229144	25.998676100645888	25.998676100645888	68.4655990600586	-48.549495697021484	-68.46560668945312	131.45050048828125	101.4837646484375	0	0	1.0	39.96038971266253
