pl_eff	ind_tx	ind_rx	tx_elem_gain	rx_elem_gain	tx_bf	rx_bf	aod_theta	aod_phi	aoa_theta	aoa_phi	pl_min	BS_type	link_state	SNR
69.35063540725844	2	0	6.849936477538397	-3.3211729817305695	18.06179973983887	12.041199826559247	-24.108718872070312	-136.81996154785156	-27.441680908203125	75.20003509521484	102.9823989868164	1	1.0	35.62876467946194
66.58261577042433	1	0	-1.5581288122096986	3.7327963716902675	18.061799739838875	12.04119982655925	-4.805519104003906	61.71872329711914	-51.30616760253906	-99.3237075805664	98.86028289794922	1	1.0	38.39678431629605
72.9408127215214	0	0	-2.5373347535241706	0.13206436648171316	18.06179973983888	12.04119982655925	39.17505645751953	29.433090209960938	-39.175048828125	-150.56690979003906	100.63854217529297	1	1.0	32.03858736519898
78.96969948085544	1	0	-18.267079445126317	6.305792400891612	18.061799739838865	12.041199826559247	65.58726501464844	82.88410186767578	-65.58726501464844	-97.11589813232422	97.11141204833984	1	1.0	26.009700605864936
64.84555955810218	2	0	7.445390925891477	-2.475737159767027	18.06179973983887	12.041199826559247	31.42801284790039	-124.21460723876953	-31.428016662597656	55.7853889465332	99.918212890625	0	1.0	40.13384052861818
76.77858311064536	2	0	4.1696415258046775	-6.2127981759634245	18.06179973983887	12.041199826559247	11.421760559082031	-104.09931945800781	-19.349525451660156	-1.661164402961731	102.98493957519531	0	1.0	28.200816976075018
77.20325263445899	0	0	4.176621437676644	-6.336679181498889	18.061799739838875	12.041199826559247	21.924110412597656	13.270269393920898	-21.924110412597656	-166.729736328125	105.14619445800781	1	1.0	27.776147452261384
75.21170364358528	1	0	6.171464800705042	-6.971466167533894	18.061799739838875	12.041199826559248	19.756805419921875	117.05426788330078	-19.756805419921875	-62.945735931396484	104.51470184326172	0	1.0	29.767696443135094
71.68115190268195	2	0	-5.998980101900694	2.9656660681331326	18.061799739838868	12.041199826559247	48.774757385253906	-149.2162628173828	-48.77476501464844	30.783735275268555	98.75083923339844	1	1.0	33.29824818403843
76.14734883440765	2	0	4.759579543006987	1.2346839783797376	18.061799739838875	12.041199826559247	14.353187561035156	-99.48307037353516	-41.5035400390625	10.060361862182617	108.560546875	1	2.0	28.832051252312723
76.98146833320135	0	0	-8.363426253635318	1.0511074530584565	18.061799739838868	12.041199826559247	42.05596923828125	47.81892013549805	-42.05596923828125	-132.1810760498047	99.77215576171875	1	1.0	27.997931753519026
66.32927920216267	0	0	7.304526573959187	-2.1347076830790748	18.06179973983887	12.041199826559247	51.78722381591797	-21.294679641723633	-30.64690399169922	77.22318267822266	101.60211181640625	0	1.0	38.65012088455771
70.49980129362606	0	0	2.0175652798789843	-1.0466130999915784	18.061799739838875	12.041199826559247	33.67461013793945	-4.062721252441406	-33.67461395263672	175.93728637695312	101.5737533569336	1	1.0	34.47959879309431
74.12453942581125	2	0	2.4826501767901803	-3.4168465838653503	18.06179973983887	12.041199826559248	26.907588958740234	-100.62821960449219	-26.90758514404297	79.37178039550781	103.29334259033203	1	1.0	30.854860660909125
90.12461405989356	1	0	2.5121859706788374	-12.105781775348817	18.061799739838875	12.041199826559247	6.2464752197265625	98.80689239501953	-6.2464752197265625	-81.19310760498047	110.63401794433594	0	1.0	14.854786026826815
81.24199254855196	2	0	0.3918055356783263	-6.3405345972045755	18.06179973983887	12.041199826559248	-30.026748657226562	-171.2358856201172	-18.980712890625	1.0493351221084595	105.3962631225586	1	1.0	23.737407538168412
60.86824870664595	0	0	1.1039185670326805	4.668611122369766	18.061799739838875	12.041199826559245	21.265785217285156	-34.85187911987305	-55.87200927734375	-74.78992462158203	96.74391174316406	1	1.0	44.11115138007443
66.92737796674474	2	0	7.902976850272107	4.846825674931855	18.061799739838865	12.041199826559248	-17.763748168945312	-121.00173950195312	-56.887786865234375	-68.28437805175781	97.6226577758789	1	1.0	38.05202211997562
81.70291632676643	0	0	-22.0	7.214049415706805	18.061799739838875	12.041199826559248	73.3656005859375	87.33393859863281	-73.3656005859375	-92.66606140136719	97.01996612548828	1	1.0	23.276483759953948
79.01948285427216	2	0	1.4278952258904658	-2.786408565012662	18.061799739838868	12.041199826559248	-58.95036315917969	-132.50930786132812	-30.056884765625	-61.89909362792969	100.53895568847656	1	1.0	25.95991723244822
84.54326358335953	1	0	5.139801059962245	-12.531842060695737	18.061799739838875	12.041199826559248	27.2691650390625	152.79640197753906	-11.803016662597656	-10.723456382751465	105.74955749511719	0	1.0	20.436136503360842
58.933315302058446	0	0	5.231355405264264	6.918387394553184	18.06179973983887	12.041199826559252	-7.6170501708984375	-31.37960433959961	-70.57798767089844	140.7595672607422	96.87432861328125	1	1.0	46.04608478466193
82.22755567261102	0	0	4.842816812786587	-9.526101849160252	18.061799739838875	12.04119982655925	11.690414428710938	1.5215718746185303	-11.690414428710938	-178.47842407226562	107.64727020263672	0	1.0	22.751844414109357
72.67939960432196	1	0	0.7284214676202403	-1.6406347863596569	18.06179973983887	12.041199826559247	31.843902587890625	96.78240203857422	-31.843902587890625	-83.21759796142578	101.87018585205078	1	1.0	32.30000048239842
77.85971396699178	1	0	4.0127910311872785	-6.054766346247945	18.061799739838875	12.041199826559248	20.112892150878906	101.5478286743164	-20.112892150878906	-78.4521713256836	105.92073822021484	1	1.0	27.1196861197286
