pl_eff	ind_tx	ind_rx	tx_elem_gain	rx_elem_gain	tx_bf	rx_bf	aod_theta	aod_phi	aoa_theta	aoa_phi	pl_min	BS_type	link_state	SNR
86.93375432167828	2	0	3.2134909830830294	-12.939180153958144	18.061799739838875	12.041199826559247	5.7410430908203125	-108.04877471923828	-5.7410430908203125	71.95122528076172	107.31107330322266	0	1.0	18.045645765042096
64.71300912489868	2	0	7.295394571798264	-8.96235249054855	18.061799739838868	12.041199826559245	34.347808837890625	-135.07704162597656	-17.5697021484375	-13.922649383544922	92.164794921875	0	1.0	40.266390961821685
68.33589330991626	0	0	5.317674610018196	-8.439947680478266	18.06179973983886	12.04119982655925	14.362770080566406	2.6168711185455322	-14.362770080566406	-177.3831329345703	95.31661987304688	0	1.0	36.64350677680412
49.72869238051669	0	0	6.441482019329213	2.803172075270841	18.061799739838875	12.041199826559247	48.21175765991211	-33.9639778137207	-48.211761474609375	146.03602600097656	89.07634735107422	0	1.0	55.250707706203684
71.19882549245924	1	0	3.772178306557505	-8.495189673336299	18.061799739838875	12.041199826559247	20.129623413085938	155.02001953125	-20.129623413085938	-24.97998046875	96.57907104492188	0	1.0	33.78057459426114
62.02481944817179	0	0	-0.07302660234933711	1.2598208717829724	18.061799739838865	12.041199826559248	41.29150390625	-1.3380354642868042	-41.29150390625	178.66197204589844	93.31461334228516	1	1.0	42.95458063854858
88.00918787334535	2	0	3.7844468904443813	-12.157895316518623	18.061799739838868	12.041199826559248	5.8295135498046875	-86.13092803955078	-5.8295135498046875	93.86907196044922	109.73873901367188	1	1.0	16.97021221337502
74.3322533928819	0	0	4.554708693998276	-11.204499343364503	18.06179973983887	12.041199826559247	15.847557067871094	-21.438390731811523	-15.847557067871094	158.56161499023438	97.78548431396484	0	1.0	30.64714669383848
63.495535948412304	0	0	3.9786918939641236	-6.471125419028475	18.061799739838875	12.041199826559247	23.75298309326172	-37.956295013427734	-23.75298309326172	142.043701171875	91.1061019897461	0	1.0	41.483864138308064
65.54222700335015	0	0	-0.13726339778373386	-1.0592403326090967	18.061799739838868	12.041199826559247	35.38801574707031	22.49658203125	-35.38801574707031	-157.50341796875	94.44872283935547	1	1.0	39.437173083370226
55.18320532173908	0	0	5.76800226653116	2.471008401122713	18.06179973983888	12.041199826559248	-40.02079772949219	-0.9021285772323608	-46.016021728515625	171.86166381835938	92.59219360351562	1	1.0	49.796194764981294
70.83529134711121	1	0	-5.852115863977806	-0.6900568946860943	18.061799739838868	12.041199826559245	35.25825881958008	72.43277740478516	-35.25825500488281	-107.56722259521484	94.3961181640625	1	1.0	34.144108739609166
76.15126644669184	1	0	-0.11371241445372071	-14.59878295537889	18.061799739838882	12.041199826559248	0.8006362915039062	90.36394500732422	-0.8006362915039062	-89.63605499267578	91.5417709350586	0	1.0	28.82813364002854
71.11188812290617	1	0	2.5311093609812723	-5.998027882590096	18.06179973983887	12.041199826559247	24.70599365234375	142.6959228515625	-24.70599365234375	-37.30408477783203	97.74797058105469	1	1.0	33.86751196381421
93.9001949469782	1	0	2.256826451498376	-13.376636260299993	18.061799739838865	12.041199826559248	3.9737319946289062	78.10598754882812	-3.9737319946289062	-101.89401245117188	112.88338470458984	1	1.0	11.079205139742172
68.97675252449172	0	0	-0.5826825096365607	-3.2292553578828986	18.061799739838882	12.041199826559248	30.586257934570312	-32.30268478393555	-30.586257934570312	147.6973114013672	95.26781463623047	1	1.0	36.002647562228674
64.72094597535275	1	0	2.6568553646265354	1.0939939868141568	18.061799739838868	12.041199826559248	-53.699615478515625	133.78167724609375	-42.26513671875	-34.2249870300293	93.97389221191406	1	1.0	40.25845411136763
74.7425577803461	0	0	-0.6898458267869589	-7.746531832810687	18.061799739838868	12.041199826559247	18.66082763671875	59.02346420288086	-18.66082763671875	-120.97653198242188	96.4091796875	0	1.0	30.23684230637427
74.98612371287841	2	0	-6.778502557274152	-2.4696859692646473	18.061799739838868	12.041199826559248	29.438282012939453	-176.14515686035156	-29.438278198242188	3.8548474311828613	95.84093475341797	1	1.0	29.993276373841965
68.35028670823029	1	0	5.165741498301015	-6.203333394438381	18.061799739838868	12.041199826559247	11.287422180175781	99.1229476928711	-24.38201141357422	-30.81321144104004	97.41940307617188	1	1.0	36.6291133784901
79.0402853847925	0	0	6.7177473672099755	-10.570108268035234	18.061799739838875	12.041199826559247	9.234764099121094	0.7238061428070068	-9.234764099121094	-179.2761993408203	105.29092407226562	1	1.0	25.939114701927878
93.05816624619938	0	0	0.46841377652255733	-22.0	18.06179973983888	12.041199826559247	0.373291015625	-24.739639282226562	-0.373291015625	155.26036071777344	101.62985229492188	0	1.0	11.921233840520998
82.23075489734643	0	0	2.400459152336836	-12.372085995815208	18.061799739838868	12.041199826559248	14.0809326171875	35.060115814208984	-14.0809326171875	-144.93988037109375	102.36215209960938	1	1.0	22.748645189373946
86.96172134666075	1	0	2.955516763478517	-15.258450268417949	18.06179973983887	12.041199826559247	3.0402603149414062	116.2602310180664	-3.0402603149414062	-63.73977279663086	104.76178741455078	0	1.0	18.017678740059623
87.68740036170648	1	0	7.055799194070891	-13.862084330506402	18.061799739838868	12.041199826559247	4.980567932128906	113.426513671875	-4.980567932128906	-66.573486328125	110.98413848876953	1	1.0	17.291999725013895
83.84791254050198	2	0	6.811489090532417	-11.78148232197885	18.061799739838875	12.041199826559247	-17.38982391357422	-140.3785858154297	-7.617164611816406	-74.97870635986328	108.98091888427734	1	2.0	21.131487546218395
83.98244391868914	1	0	3.66675435850145	-14.585648167382857	18.061799739838868	12.041199826559247	6.1149444580078125	123.65953826904297	-6.1149444580078125	-56.3404655456543	103.16654968261719	0	1.0	20.996956168031232
85.69238270974249	0	0	3.002823385965457	-14.664442374222197	18.06179973983887	12.041199826559247	10.946548461914062	34.48021697998047	-10.946548461914062	-145.519775390625	104.1337661743164	1	1.0	19.287017376977886
74.93346196638413	2	0	4.08913838472599	-10.500211035689645	18.061799739838875	12.041199826559247	10.407196044921875	-105.83145141601562	-10.407196044921875	74.16854858398438	98.6253890991211	0	1.0	30.045938120336245
49.29275214350942	1	0	5.300019978180972	7.607626281555232	18.061799739838875	12.041199826559248	-3.67535400390625	149.92926025390625	-78.26451110839844	34.46071243286133	89.87408447265625	1	1.0	55.68664794321097
87.42629456736786	0	0	4.089972181502928	-14.92105803704121	18.061799739838868	12.041199826559247	8.218330383300781	4.9674177169799805	-7.6705169677734375	-131.7882537841797	106.69821166992188	0	2.0	17.553105519352513
77.29624512955772	0	0	0.299711287710112	-9.538914186827533	18.061799739838868	12.041199826559247	16.31031036376953	51.531646728515625	-16.31031036376953	-128.46835327148438	98.16004180908203	0	1.0	27.683154957162657
51.84333975469792	1	0	6.857589254179176	1.541362561065064	18.061799739838875	12.04119982655925	43.67369079589844	148.11398315429688	-43.67369079589844	-31.886016845703125	90.34529113769531	0	1.0	53.13606033202245
81.92183471634736	2	0	6.574260133610675	-12.84225847885806	18.06179973983887	12.041199826559247	9.6611328125	-125.60977172851562	-9.6611328125	54.39023208618164	105.7568359375	1	1.0	23.057565370373013
81.90092053622051	2	0	6.685043184845229	-12.11970979760401	18.061799739838875	12.041199826559247	8.21917724609375	-112.76484680175781	-8.21917724609375	67.23515319824219	106.59965515136719	1	1.0	23.078479550499864
65.1700114657396	2	0	2.2951970980611778	-2.088517827987671	18.06179973983887	12.041199826559247	32.502899169921875	-124.82231903076172	-32.502899169921875	55.17768096923828	95.47969055175781	1	1.0	39.80938862098077
59.45023817182645	1	0	4.950964769855935	-8.386816909012534	18.061799739838875	12.041199826559247	14.986991882324219	105.46210479736328	-14.986991882324219	-74.53789520263672	86.11738586425781	0	1.0	45.52916191489393
63.40360043812201	2	0	0.7888404969386098	-0.3125770597168689	18.061799739838875	12.04119982655925	37.66320037841797	-127.54727935791016	-37.66320037841797	52.452720642089844	93.98286437988281	1	1.0	41.57579964859838
67.99969604563901	1	0	5.92591745931016	-6.96738529398244	18.06179973983888	12.041199826559247	18.99958038330078	111.58396911621094	-18.99958038330078	-68.41603088378906	97.06124877929688	0	1.0	36.97970404108136
