pl_eff	ind_tx	ind_rx	tx_elem_gain	rx_elem_gain	tx_bf	rx_bf	aod_theta	aod_phi	aoa_theta	aoa_phi	pl_min	BS_type	link_state	SNR
70.71541474276387	1	0	7.44694880390661	-1.1728494468243156	18.061799739838868	12.04119982655925	33.882606506347656	109.09405517578125	-33.882606506347656	-70.90594482421875	107.09251403808594	0	1.0	34.263985343956506
63.34450493421884	1	0	7.869069234344508	3.1044391434547114	18.06179973983887	12.041199826559247	49.310543060302734	127.71797943115234	-49.310546875	-52.28201675415039	104.42101287841797	0	1.0	41.63489515250154
73.42179149560057	2	0	3.5893090660740574	-0.4593836365172166	18.061799739838868	12.041199826559248	36.21612548828125	-68.50334930419922	-36.21612548828125	111.49665069580078	106.65471649169922	0	1.0	31.557608591119802
62.512350032192025	2	0	4.552519377458957	5.273535620427963	18.061799739838868	12.04119982655925	59.19941711425781	-67.17120361328125	-59.19941711425781	112.82879638671875	102.44141387939453	0	1.0	42.46705005452836
61.61510315264515	0	0	6.955702404870084	4.282752954908068	18.06179973983887	12.041199826559248	54.26917266845703	-26.04667091369629	-54.26918029785156	153.9533233642578	102.95655822753906	0	1.0	43.36429693407524
71.13034307151665	0	0	7.377659495389144	-1.6000387872125525	18.061799739838875	12.041199826559248	32.587581634521484	-10.323022842407227	-32.58758544921875	169.67697143554688	107.0109634399414	0	1.0	33.84905701520373
59.85839167059478	1	0	7.231709737283673	6.328263529903261	18.06179973983887	12.041199826559247	-16.57635498046875	136.28952026367188	-65.80659484863281	-70.76411437988281	103.5213851928711	1	1.0	45.12100841612559
63.19822785756871	1	0	4.888348236088989	4.9122538073854685	18.061799739838875	12.04119982655925	57.099266052246094	169.73873901367188	-57.09925842285156	-10.261256217956543	103.1018295288086	0	1.0	41.78117222915165
68.78633489105577	0	0	5.5773210384948015	1.1493263399525624	18.061799739838868	12.041199826559248	42.48799514770508	-40.66172790527344	-42.48799133300781	139.33827209472656	105.61598205566406	0	1.0	36.19306519566459
59.94783492482673	2	0	6.734136828405542	5.748124993843837	18.06179973983887	12.04119982655925	61.8643798828125	-98.3404541015625	-61.8643798828125	81.6595458984375	102.53309631347656	0	1.0	45.03156516189364
57.98273436408826	2	0	6.185854008805036	6.8720277833636505	18.061799739838875	12.041199826559248	70.12820434570312	-114.67198181152344	-70.12820434570312	65.32801818847656	101.14361572265625	0	1.0	46.996665722632116
60.910727332066116	0	0	7.131516930200821	4.756718401320541	18.061799739838875	12.04119982655925	56.47281265258789	-20.97400665283203	-56.472808837890625	159.0260009765625	102.90196228027344	0	1.0	44.068672754654244
